period_end,org_code,org_name,nhse_region_code,nhse_region_name,ics_code,staff_group,leavers_hc,joiners_hc,denom_start_hc,denom_end_hc,leavers_fte,denom_end_fte,leaver_rate
202412,RH5,Somerset NHS Foundation Trust,Y58,South West,QSL,Nurses & health visitors,29.0,20.0,3596.0,3596.0,23.23999,3223.72306,0.008064516129032258
202412,RH5,Somerset NHS Foundation Trust,Y58,South West,QSL,"Support to doctors, nurses & midwives",38.0,38.0,3500.0,3500.0,30.33999,2972.01052,0.010857142857142857
202412,RH8,Royal Devon University Healthcare NHS Foundation Trust,Y58,South West,QJK,Nurses & health visitors,22.0,21.0,3527.0,3527.0,18.42667,3054.89169,0.0062375956903884325
202412,RH8,Royal Devon University Healthcare NHS Foundation Trust,Y58,South West,QJK,"Support to doctors, nurses & midwives",43.0,40.0,3474.0,3474.0,36.32999,2901.2577,0.012377662636729994
202412,RHA,Nottinghamshire Healthcare NHS Foundation Trust,Y60,Midlands,QT1,Nurses & health visitors,17.0,18.0,2926.0,2926.0,15.28,2641.37908,0.00580997949419002
202412,RHA,Nottinghamshire Healthcare NHS Foundation Trust,Y60,Midlands,QT1,"Support to doctors, nurses & midwives",26.0,22.0,2857.0,2857.0,23.18666,2536.26812,0.009100455022751138
202412,RHM,University Hospital Southampton NHS Foundation Trust,Y59,South East,QRL,Nurses & health visitors,39.0,20.0,4278.0,4278.0,32.13334,3863.23464,0.0091164095371669
202412,RHM,University Hospital Southampton NHS Foundation Trust,Y59,South East,QRL,"Support to doctors, nurses & midwives",48.0,34.0,3290.0,3290.0,40.55333,2848.82918,0.01458966565349544
202412,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Y63,North East and Yorkshire,QF7,Nurses & health visitors,37.0,10.0,4786.0,4786.0,27.87307,4230.40432,0.007730881738403678
202412,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Y63,North East and Yorkshire,QF7,"Support to doctors, nurses & midwives",55.0,54.0,4671.0,4671.0,40.11998,3911.18442,0.011774780560907729
202412,RHU,Portsmouth Hospitals University NHS Trust,Y59,South East,QRL,Nurses & health visitors,21.0,7.0,2874.0,2874.0,17.53333,2627.23399,0.007306889352818371
202412,RHU,Portsmouth Hospitals University NHS Trust,Y59,South East,QRL,"Support to doctors, nurses & midwives",18.0,27.0,2101.0,2101.0,15.43333,1786.36289,0.008567348881485007
202412,RHW,Royal Berkshire NHS Foundation Trust,Y59,South East,QU9,Nurses & health visitors,12.0,13.0,1989.0,1989.0,9.52,1839.63672,0.006033182503770739
202412,RHW,Royal Berkshire NHS Foundation Trust,Y59,South East,QU9,"Support to doctors, nurses & midwives",21.0,16.0,1322.0,1322.0,18.08,1186.59147,0.01588502269288956
202412,RJ1,Guy's and St Thomas' NHS Foundation Trust,Y56,London,QKK,Nurses & health visitors,78.0,47.0,6999.0,6999.0,70.52332,6582.82384,0.011144449207029576
202412,RJ1,Guy's and St Thomas' NHS Foundation Trust,Y56,London,QKK,"Support to doctors, nurses & midwives",39.0,36.0,3469.0,3469.0,35.89333,3239.15861,0.011242432977803401
202412,RJ2,Lewisham and Greenwich NHS Trust,Y56,London,QKK,Nurses & health visitors,21.0,25.0,2477.0,2477.0,17.79332,2308.04866,0.008477997577714978
202412,RJ2,Lewisham and Greenwich NHS Trust,Y56,London,QKK,"Support to doctors, nurses & midwives",14.0,3.0,1891.0,1891.0,12.88,1685.83702,0.007403490216816499
202412,RJ6,Croydon Health Services NHS Trust,Y56,London,QWE,Nurses & health visitors,14.0,13.0,1457.0,1457.0,12.6,1375.23652,0.009608785175017159
202412,RJ6,Croydon Health Services NHS Trust,Y56,London,QWE,"Support to doctors, nurses & midwives",13.0,11.0,1213.0,1213.0,10.44,1116.70094,0.010717230008244023
202412,RJ7,St George's University Hospitals NHS Foundation Trust,Y56,London,QWE,Nurses & health visitors,29.0,28.0,2887.0,2887.0,26.54666,2762.03797,0.010045029442327675
202412,RJ7,St George's University Hospitals NHS Foundation Trust,Y56,London,QWE,"Support to doctors, nurses & midwives",15.0,13.0,1785.0,1785.0,14.4,1674.31259,0.008403361344537815
202412,RJ8,Cornwall Partnership NHS Foundation Trust,Y58,South West,QT6,Nurses & health visitors,14.0,5.0,1524.0,1524.0,10.67333,1308.01724,0.009186351706036745
202412,RJ8,Cornwall Partnership NHS Foundation Trust,Y58,South West,QT6,"Support to doctors, nurses & midwives",13.0,21.0,1483.0,1483.0,10.41172,1271.89047,0.008766014834794335
202412,RJC,South Warwickshire University NHS Foundation Trust,Y60,Midlands,QWU,Nurses & health visitors,11.0,12.0,1869.0,1869.0,8.98667,1606.99904,0.005885500267522739
202412,RJC,South Warwickshire University NHS Foundation Trust,Y60,Midlands,QWU,"Support to doctors, nurses & midwives",16.0,25.0,1631.0,1631.0,14.13333,1373.98141,0.009809932556713672
202412,RJE,University Hospitals of North Midlands NHS Trust,Y60,Midlands,QNC,Nurses & health visitors,27.0,34.0,3701.0,3701.0,24.16,3311.47707,0.007295325587679005
202412,RJE,University Hospitals of North Midlands NHS Trust,Y60,Midlands,QNC,"Support to doctors, nurses & midwives",35.0,50.0,3241.0,3241.0,27.72666,2780.25149,0.01079913606911447
202412,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Y63,North East and Yorkshire,QOQ,Nurses & health visitors,16.0,10.0,2006.0,2006.0,12.77334,1734.79326,0.007976071784646061
202412,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Y63,North East and Yorkshire,QOQ,"Support to doctors, nurses & midwives",26.0,18.0,2118.0,2118.0,17.68668,1705.70716,0.012275731822474031
202412,RJN,East Cheshire NHS Trust,Y62,North West,QYG,Nurses & health visitors,8.0,5.0,797.0,797.0,6.3888,686.18212,0.010037641154328732
202412,RJN,East Cheshire NHS Trust,Y62,North West,QYG,"Support to doctors, nurses & midwives",11.0,7.0,746.0,746.0,7.44,597.38666,0.014745308310991957
202412,RJR,Countess of Chester Hospital NHS Foundation Trust,Y62,North West,QYG,Nurses & health visitors,10.0,4.0,1350.0,1350.0,9.38,1241.54006,0.007407407407407408
202412,RJR,Countess of Chester Hospital NHS Foundation Trust,Y62,North West,QYG,"Support to doctors, nurses & midwives",29.0,21.0,1404.0,1404.0,24.9,1197.76946,0.020655270655270654
202412,RJZ,King's College Hospital NHS Foundation Trust,Y56,London,QKK,Nurses & health visitors,53.0,37.0,4727.0,4727.0,48.90267,4528.16186,0.011212185318383753
202412,RJZ,King's College Hospital NHS Foundation Trust,Y56,London,QKK,"Support to doctors, nurses & midwives",31.0,19.0,2872.0,2872.0,25.47666,2633.28446,0.010793871866295265
202412,RK5,Sherwood Forest Hospitals NHS Foundation Trust,Y60,Midlands,QT1,Nurses & health visitors,15.0,9.0,1672.0,1672.0,13.81333,1464.811,0.008971291866028708
202412,RK5,Sherwood Forest Hospitals NHS Foundation Trust,Y60,Midlands,QT1,"Support to doctors, nurses & midwives",12.0,18.0,1835.0,1835.0,8.45333,1483.85338,0.006539509536784741
202412,RK9,University Hospitals Plymouth NHS Trust,Y58,South West,QJK,Nurses & health visitors,30.0,11.0,2842.0,2842.0,22.584,2546.4626,0.01055594651653765
202412,RK9,University Hospitals Plymouth NHS Trust,Y58,South West,QJK,"Support to doctors, nurses & midwives",29.0,42.0,2785.0,2785.0,24.78799,2453.85726,0.010412926391382405
202412,RKB,University Hospitals Coventry and Warwickshire NHS Trust,Y60,Midlands,QWU,Nurses & health visitors,31.0,16.0,3270.0,3270.0,25.66667,2893.77776,0.009480122324159021
202412,RKB,University Hospitals Coventry and Warwickshire NHS Trust,Y60,Midlands,QWU,"Support to doctors, nurses & midwives",32.0,49.0,2649.0,2649.0,26.77332,2259.19479,0.0120800302000755
202412,RKE,Whittington Health NHS Trust,Y56,London,QMJ,Nurses & health visitors,10.0,19.0,1349.0,1349.0,9.30133,1256.52636,0.007412898443291327
202412,RKE,Whittington Health NHS Trust,Y56,London,QMJ,"Support to doctors, nurses & midwives",12.0,14.0,988.0,988.0,11.23334,904.0962,0.012145748987854251
202412,RKL,West London NHS Trust,Y56,London,QRV,Nurses & health visitors,15.0,27.0,1427.0,1427.0,14.45333,1369.75478,0.01051156271899089
202412,RKL,West London NHS Trust,Y56,London,QRV,"Support to doctors, nurses & midwives",14.0,24.0,1341.0,1341.0,12.78,1265.24903,0.010439970171513796
202412,RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,Y60,Midlands,QOC,Nurses & health visitors,5.0,1.0,367.0,367.0,3.61334,317.26666,0.013623978201634877
202412,RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,Y60,Midlands,QOC,"Support to doctors, nurses & midwives",10.0,7.0,454.0,454.0,7.98,369.97796,0.022026431718061675
202412,RL4,Royal Wolverhampton NHS Trust,Y60,Midlands,QUA,Nurses & health visitors,21.0,18.0,3090.0,3090.0,18.00001,2785.1848,0.006796116504854369
202412,RL4,Royal Wolverhampton NHS Trust,Y60,Midlands,QUA,"Support to doctors, nurses & midwives",32.0,19.0,2836.0,2836.0,27.06667,2410.87685,0.011283497884344146
202412,RLQ,Wye Valley NHS Trust,Y60,Midlands,QGH,Nurses & health visitors,9.0,7.0,1205.0,1205.0,6.33334,1059.54499,0.007468879668049793
202412,RLQ,Wye Valley NHS Trust,Y60,Midlands,QGH,"Support to doctors, nurses & midwives",11.0,23.0,1030.0,1030.0,8.12668,863.83472,0.010679611650485437
202412,RLT,George Eliot Hospital NHS Trust,Y60,Midlands,QWU,Nurses & health visitors,9.0,8.0,839.0,839.0,8.05333,741.27466,0.010727056019070322
202412,RLT,George Eliot Hospital NHS Trust,Y60,Midlands,QWU,"Support to doctors, nurses & midwives",9.0,3.0,802.0,802.0,8.08,669.72611,0.011221945137157107
202412,RLY,North Staffordshire Combined Healthcare NHS Trust,Y60,Midlands,QNC,Nurses & health visitors,3.0,7.0,587.0,587.0,2.1,526.58961,0.005110732538330494
202412,RLY,North Staffordshire Combined Healthcare NHS Trust,Y60,Midlands,QNC,"Support to doctors, nurses & midwives",4.0,3.0,489.0,489.0,3.4,433.96374,0.0081799591002045
202412,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,Y61,East of England,QMM,Nurses & health visitors,17.0,16.0,2667.0,2667.0,14.17333,2355.81493,0.006374203224596925
202412,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,Y61,East of England,QMM,"Support to doctors, nurses & midwives",27.0,41.0,2497.0,2497.0,19.43333,2090.9041,0.010812975570684821
202412,RM3,Northern Care Alliance NHS Foundation Trust,Y62,North West,QOP,Nurses & health visitors,51.0,42.0,5905.0,5905.0,40.81333,5356.72724,0.008636748518204911
202412,RM3,Northern Care Alliance NHS Foundation Trust,Y62,North West,QOP,"Support to doctors, nurses & midwives",112.0,66.0,5822.0,5822.0,89.09697,5041.02861,0.019237375472346274
202412,RMC,Bolton NHS Foundation Trust,Y62,North West,QOP,Nurses & health visitors,16.0,11.0,2047.0,2047.0,12.57333,1800.22379,0.007816316560820713
202412,RMC,Bolton NHS Foundation Trust,Y62,North West,QOP,"Support to doctors, nurses & midwives",26.0,24.0,1801.0,1801.0,21.43999,1535.8242,0.014436424208772903
202412,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Y62,North West,QOP,Nurses & health visitors,20.0,13.0,1265.0,1265.0,16.55334,1136.0376,0.015810276679841896
202412,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Y62,North West,QOP,"Support to doctors, nurses & midwives",23.0,34.0,1414.0,1414.0,19.70666,1187.79829,0.016265912305516265
202412,RMY,Norfolk and Suffolk NHS Foundation Trust,Y61,East of England,QMM,Nurses & health visitors,8.0,11.0,1408.0,1408.0,6.24,1274.66199,0.005681818181818182
202412,RMY,Norfolk and Suffolk NHS Foundation Trust,Y61,East of England,QMM,"Support to doctors, nurses & midwives",13.0,13.0,1235.0,1235.0,11.8,1107.74022,0.010526315789473684
202412,RN3,Great Western Hospitals NHS Foundation Trust,Y58,South West,QOX,Nurses & health visitors,17.0,10.0,1846.0,1846.0,13.25334,1637.18178,0.009209100758396533
202412,RN3,Great Western Hospitals NHS Foundation Trust,Y58,South West,QOX,"Support to doctors, nurses & midwives",19.0,12.0,1533.0,1533.0,14.57333,1304.31753,0.012393998695368558
202412,RN5,Hampshire Hospitals NHS Foundation Trust,Y59,South East,QRL,Nurses & health visitors,20.0,12.0,2250.0,2250.0,16.92666,2051.60131,0.008888888888888889
202412,RN5,Hampshire Hospitals NHS Foundation Trust,Y59,South East,QRL,"Support to doctors, nurses & midwives",26.0,22.0,1845.0,1845.0,21.42,1581.316,0.014092140921409214
202412,RN7,Dartford and Gravesham NHS Trust,Y59,South East,QKS,Nurses & health visitors,14.0,8.0,1360.0,1360.0,12.85333,1232.74843,0.010294117647058823
202412,RN7,Dartford and Gravesham NHS Trust,Y59,South East,QKS,"Support to doctors, nurses & midwives",10.0,12.0,1071.0,1071.0,8.27999,902.92657,0.009337068160597572
202412,RNA,Dudley Group NHS Foundation Trust,Y60,Midlands,QUA,Nurses & health visitors,21.0,9.0,1940.0,1940.0,17.19333,1725.50725,0.010824742268041237
202412,RNA,Dudley Group NHS Foundation Trust,Y60,Midlands,QUA,"Support to doctors, nurses & midwives",27.0,19.0,1719.0,1719.0,19.69333,1463.45791,0.015706806282722512
202412,RNK,Tavistock and Portman NHS Foundation Trust,Y56,London,QMJ,Nurses & health visitors,,,23.0,23.0,,19.3632,
202412,RNK,Tavistock and Portman NHS Foundation Trust,Y56,London,QMJ,"Support to doctors, nurses & midwives",1.0,3.0,105.0,105.0,1.0,96.21998,0.009523809523809525
202412,RNN,North Cumbria Integrated Care NHS Foundation Trust,Y63,North East and Yorkshire,QHM,Nurses & health visitors,24.0,3.0,2154.0,2154.0,17.44666,1885.21431,0.011142061281337047
202412,RNN,North Cumbria Integrated Care NHS Foundation Trust,Y63,North East and Yorkshire,QHM,"Support to doctors, nurses & midwives",23.0,12.0,1960.0,1960.0,16.54666,1610.35684,0.01173469387755102
202412,RNQ,Kettering General Hospital NHS Foundation Trust,Y60,Midlands,QPM,Nurses & health visitors,15.0,9.0,1391.0,1391.0,11.66667,1265.81865,0.010783608914450037
202412,RNQ,Kettering General Hospital NHS Foundation Trust,Y60,Midlands,QPM,"Support to doctors, nurses & midwives",12.0,11.0,1458.0,1458.0,9.77333,1275.90215,0.00823045267489712
202412,RNS,Northampton General Hospital NHS Trust,Y60,Midlands,QPM,Nurses & health visitors,12.0,18.0,1752.0,1752.0,9.54666,1576.92627,0.00684931506849315
202412,RNS,Northampton General Hospital NHS Trust,Y60,Midlands,QPM,"Support to doctors, nurses & midwives",19.0,37.0,1647.0,1647.0,15.35466,1452.82431,0.01153612629022465
202412,RNU,Oxford Health NHS Foundation Trust,Y59,South East,QU9,Nurses & health visitors,19.0,26.0,1858.0,1858.0,15.84,1647.67753,0.01022604951560818
202412,RNU,Oxford Health NHS Foundation Trust,Y59,South East,QU9,"Support to doctors, nurses & midwives",20.0,19.0,1690.0,1690.0,15.36666,1477.53632,0.011834319526627219
202412,RNZ,Salisbury NHS Foundation Trust,Y58,South West,QOX,Nurses & health visitors,12.0,6.0,1248.0,1248.0,9.75999,1120.20634,0.009615384615384616
202412,RNZ,Salisbury NHS Foundation Trust,Y58,South West,QOX,"Support to doctors, nurses & midwives",11.0,22.0,1020.0,1020.0,8.73332,838.21149,0.010784313725490196
202412,RP1,Northamptonshire Healthcare NHS Foundation Trust,Y60,Midlands,QPM,Nurses & health visitors,10.0,14.0,1556.0,1556.0,9.66667,1399.01509,0.006426735218508998
202412,RP1,Northamptonshire Healthcare NHS Foundation Trust,Y60,Midlands,QPM,"Support to doctors, nurses & midwives",9.0,20.0,1260.0,1260.0,7.05332,1096.91688,0.007142857142857143
202412,RP4,Great Ormond Street Hospital for Children NHS Foundation Trust,Y56,London,QMJ,Nurses & health visitors,22.0,15.0,1782.0,1782.0,19.69466,1629.8241,0.012345679012345678
202412,RP4,Great Ormond Street Hospital for Children NHS Foundation Trust,Y56,London,QMJ,"Support to doctors, nurses & midwives",8.0,6.0,938.0,938.0,7.21333,896.16242,0.008528784648187633
202412,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Y63,North East and Yorkshire,QF7,Nurses & health visitors,20.0,6.0,1899.0,1899.0,14.57334,1663.43572,0.010531858873091101
202412,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Y63,North East and Yorkshire,QF7,"Support to doctors, nurses & midwives",20.0,11.0,1617.0,1617.0,16.03333,1326.11113,0.012368583797155226
202412,RP6,Moorfields Eye Hospital NHS Foundation Trust,Y56,London,QMJ,Nurses & health visitors,1.0,4.0,523.0,523.0,0.2,486.88106,0.0019120458891013384
202412,RP6,Moorfields Eye Hospital NHS Foundation Trust,Y56,London,QMJ,"Support to doctors, nurses & midwives",6.0,9.0,667.0,667.0,5.8,627.65788,0.008995502248875561
202412,RP7,Lincolnshire Partnership NHS Foundation Trust,Y60,Midlands,QJM,Nurses & health visitors,3.0,5.0,711.0,711.0,2.13333,662.98989,0.004219409282700422
202412,RP7,Lincolnshire Partnership NHS Foundation Trust,Y60,Midlands,QJM,"Support to doctors, nurses & midwives",16.0,4.0,783.0,783.0,12.1888,694.4142,0.020434227330779056
202412,RPA,Medway NHS Foundation Trust,Y59,South East,QKS,Nurses & health visitors,7.0,6.0,1508.0,1508.0,5.53334,1410.85915,0.004641909814323607
202412,RPA,Medway NHS Foundation Trust,Y59,South East,QKS,"Support to doctors, nurses & midwives",14.0,11.0,1393.0,1393.0,11.41334,1193.68315,0.010050251256281407
202412,RPC,Queen Victoria Hospital NHS Foundation Trust,Y59,South East,QNX,Nurses & health visitors,4.0,3.0,240.0,240.0,3.0,196.35047,0.016666666666666666
202412,RPC,Queen Victoria Hospital NHS Foundation Trust,Y59,South East,QNX,"Support to doctors, nurses & midwives",7.0,2.0,303.0,303.0,5.34667,250.16594,0.0231023102310231
202412,RPG,Oxleas NHS Foundation Trust,Y56,London,QKK,Nurses & health visitors,13.0,25.0,1469.0,1469.0,11.10666,1366.25779,0.008849557522123894
202412,RPG,Oxleas NHS Foundation Trust,Y56,London,QKK,"Support to doctors, nurses & midwives",12.0,18.0,1044.0,1044.0,9.60448,925.99902,0.011494252873563218
202412,RPY,Royal Marsden NHS Foundation Trust,Y56,London,QRV,Nurses & health visitors,9.0,8.0,1302.0,1302.0,8.37333,1205.40801,0.0069124423963133645
202412,RPY,Royal Marsden NHS Foundation Trust,Y56,London,QRV,"Support to doctors, nurses & midwives",10.0,5.0,921.0,921.0,9.11333,850.97156,0.010857763300760043
202412,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Y60,Midlands,QHL,Nurses & health visitors,23.0,23.0,2079.0,2079.0,19.42667,1833.96186,0.011063011063011063
202412,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Y60,Midlands,QHL,"Support to doctors, nurses & midwives",22.0,19.0,1440.0,1440.0,16.94001,1252.06845,0.015277777777777777
202412,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Y56,London,QRV,Nurses & health visitors,31.0,19.0,2325.0,2325.0,28.62,2201.51331,0.013333333333333334
202412,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Y56,London,QRV,"Support to doctors, nurses & midwives",15.0,19.0,1473.0,1473.0,14.16667,1371.46271,0.010183299389002037
202412,RQW,Princess Alexandra Hospital NHS Trust,Y61,East of England,QM7,Nurses & health visitors,7.0,6.0,1153.0,1153.0,6.02,1090.49541,0.006071118820468344
202412,RQW,Princess Alexandra Hospital NHS Trust,Y61,East of England,QM7,"Support to doctors, nurses & midwives",11.0,10.0,936.0,936.0,7.40667,824.44799,0.011752136752136752
202412,RQX,Homerton Healthcare NHS Foundation Trust,Y56,London,QMF,Nurses & health visitors,13.0,10.0,1265.0,1265.0,13.0,1184.29986,0.010276679841897233
202412,RQX,Homerton Healthcare NHS Foundation Trust,Y56,London,QMF,"Support to doctors, nurses & midwives",6.0,15.0,837.0,837.0,5.05333,756.35972,0.007168458781362007
202412,RQY,South West London and St George's Mental Health NHS Trust,Y56,London,QWE,Nurses & health visitors,9.0,7.0,848.0,848.0,8.48,804.99679,0.01061320754716981
202412,RQY,South West London and St George's Mental Health NHS Trust,Y56,London,QWE,"Support to doctors, nurses & midwives",4.0,8.0,778.0,778.0,4.0,710.36797,0.005141388174807198
202412,RR7,Gateshead Health NHS Foundation Trust,Y63,North East and Yorkshire,QHM,Nurses & health visitors,15.0,4.0,1440.0,1440.0,12.09333,1299.52053,0.010416666666666666
